word,weighted_share_after,book_mentions,weighted_share_before,era_transition,share_change
secrecy,5.173812416353077e-05,11.0,1.5538711641252884e-05,1997-2008 to 2009-2013,3.619941252227788e-05
duties,4.357823354884613e-05,10.0,7.439934808323364e-06,1997-2008 to 2009-2013,3.613829874052277e-05
andrea,4.26947453408629e-05,6.0,6.6083139584470326e-06,1997-2008 to 2009-2013,3.608643138241587e-05
creators,5.214002888414068e-05,11.0,1.6078452435405442e-05,1997-2008 to 2009-2013,3.6061576448735234e-05
pond,4.371711347534859e-05,5.0,7.676417703694916e-06,1997-2008 to 2009-2013,3.604069577165368e-05
instalment,4.6122018680383334e-05,10.0,1.0157952359043225e-05,1997-2008 to 2009-2013,3.596406632134011e-05
needed,0.00014203546310746716,28.0,0.00010608229595309077,1997-2008 to 2009-2013,3.5953167154376386e-05
charge,8.270510883218715e-05,18.0,4.678085695654623e-05,1997-2008 to 2009-2013,3.592425187564092e-05
tiger's,3.58784449882532e-05,3.0,0.0,1997-2008 to 2009-2013,3.58784449882532e-05
beck,4.359423606769564e-05,4.0,7.741939788685868e-06,1997-2008 to 2009-2013,3.585229627900977e-05
attracted,5.8208900573893476e-05,12.0,2.238021925971906e-05,1997-2008 to 2009-2013,3.582868131417441e-05
fane,3.58237692633243e-05,3.0,0.0,1997-2008 to 2009-2013,3.58237692633243e-05
core,9.070801427707598e-05,20.0,5.489510620063093e-05,1997-2008 to 2009-2013,3.581290807644505e-05
global,6.91877234366704e-05,15.0,3.339098441939183e-05,1997-2008 to 2009-2013,3.579673901727857e-05
tie,3.5788833641027435e-05,7.0,0.0,1997-2008 to 2009-2013,3.5788833641027435e-05
cassidy,4.387788836158979e-05,4.0,8.13652726984638e-06,1997-2008 to 2009-2013,3.574136109174341e-05
hopes,0.00017286572311592014,39.0,0.0001371412097012567,1997-2008 to 2009-2013,3.572451341466343e-05
landed,4.239235695535028e-05,9.0,6.678264357133167e-06,1997-2008 to 2009-2013,3.571409259821711e-05
delves,4.39520191491061e-05,10.0,8.25290330055545e-06,1997-2008 to 2009-2013,3.569911584855065e-05
crumb,3.569567867980464e-05,3.0,0.0,1997-2008 to 2009-2013,3.569567867980464e-05
residue,3.5652078790467786e-05,3.0,0.0,1997-2008 to 2009-2013,3.5652078790467786e-05
alek,3.561109130961872e-05,4.0,0.0,1997-2008 to 2009-2013,3.561109130961872e-05
hayden,3.560298355437056e-05,5.0,0.0,1997-2008 to 2009-2013,3.560298355437056e-05
wilde,5.009378985436746e-05,9.0,1.4501724496758562e-05,1997-2008 to 2009-2013,3.55920653576089e-05
suggests,4.258137687588959e-05,9.0,6.996790316749513e-06,1997-2008 to 2009-2013,3.5584586559140075e-05
heath,4.1354479507900716e-05,6.0,5.778594340519768e-06,1997-2008 to 2009-2013,3.5575885167380946e-05
lingering,4.4200286131387495e-05,9.0,8.650581766419869e-06,1997-2008 to 2009-2013,3.5549704364967626e-05
aside,0.00012507810666574566,25.0,8.952918207297103e-05,1997-2008 to 2009-2013,3.5548924592774636e-05
unwanteds,3.549575603009401e-05,3.0,0.0,1997-2008 to 2009-2013,3.549575603009401e-05
longing,7.118685324844536e-05,15.0,3.570993925485106e-05,1997-2008 to 2009-2013,3.54769139935943e-05
anastasia,3.5430420628591404e-05,3.0,0.0,1997-2008 to 2009-2013,3.5430420628591404e-05
bay,7.56925698720387e-05,15.0,4.028362981766218e-05,1997-2008 to 2009-2013,3.5408940054376515e-05
cases,3.540414940519894e-05,8.0,0.0,1997-2008 to 2009-2013,3.540414940519894e-05
rage,0.00010271432633983091,22.0,6.733439890932715e-05,1997-2008 to 2009-2013,3.537992743050376e-05
sign,0.00011088714514221256,22.0,7.553370180563528e-05,1997-2008 to 2009-2013,3.535344333657729e-05
surrounding,0.00011157350492732782,25.0,7.624792987874086e-05,1997-2008 to 2009-2013,3.532557504858696e-05
madison,5.282549389247299e-05,10.0,1.750924412095774e-05,1997-2008 to 2009-2013,3.531624977151525e-05
anxiety,3.529562806484707e-05,6.0,0.0,1997-2008 to 2009-2013,3.529562806484707e-05
jacob,0.00010933994049084623,11.0,7.412475549152238e-05,1997-2008 to 2009-2013,3.521518499932385e-05
rivals,4.9905855644294096e-05,10.0,1.4708309987549376e-05,1997-2008 to 2009-2013,3.519754565674472e-05
gave,7.387494471875097e-05,15.0,3.870477864992447e-05,1997-2008 to 2009-2013,3.51701660688265e-05
plane,7.112307267338858e-05,15.0,3.598048064316859e-05,1997-2008 to 2009-2013,3.514259203021999e-05
reckless,6.806116072322056e-05,12.0,3.29367102223506e-05,1997-2008 to 2009-2013,3.5124450500869964e-05
brooklyn,5.463654867409628e-05,7.0,1.9526876033786378e-05,1997-2008 to 2009-2013,3.51096726403099e-05
nightmare,0.00025370495540628257,48.0,0.00021860281543346108,1997-2008 to 2009-2013,3.510213997282149e-05
delphi,4.272709674509541e-05,5.0,7.635123249778287e-06,1997-2008 to 2009-2013,3.509197349531712e-05
francisco,6.53331710965653e-05,11.0,3.0257076203252443e-05,1997-2008 to 2009-2013,3.5076094893312854e-05
servitude,3.507573098218479e-05,8.0,0.0,1997-2008 to 2009-2013,3.507573098218479e-05
dorian,3.5068713691540155e-05,6.0,0.0,1997-2008 to 2009-2013,3.5068713691540155e-05
stays,5.2024760670594196e-05,12.0,1.6958597119488863e-05,1997-2008 to 2009-2013,3.5066163551105336e-05
tyrant,5.890987371822142e-05,12.0,2.3851504417205764e-05,1997-2008 to 2009-2013,3.505836930101565e-05
billings,3.494308577609219e-05,3.0,0.0,1997-2008 to 2009-2013,3.494308577609219e-05
online,9.792495662840799e-05,16.0,6.298737581458709e-05,1997-2008 to 2009-2013,3.49375808138209e-05
undying,4.1775198956196e-05,9.0,6.845593619633522e-06,1997-2008 to 2009-2013,3.4929605336562476e-05
gwendolyn,3.48996775817902e-05,4.0,0.0,1997-2008 to 2009-2013,3.48996775817902e-05
cured,4.283719612179833e-05,8.0,7.938501554907572e-06,1997-2008 to 2009-2013,3.4898694566890754e-05
blame,5.864329477395446e-05,13.0,2.3766360933436292e-05,1997-2008 to 2009-2013,3.487693384051817e-05
challenges,0.00013053013015296454,29.0,9.565401702027163e-05,1997-2008 to 2009-2013,3.487611313269291e-05
zuko,3.4835537520707185e-05,5.0,0.0,1997-2008 to 2009-2013,3.4835537520707185e-05
brooding,4.941595070588182e-05,11.0,1.458378136687922e-05,1997-2008 to 2009-2013,3.48321693390026e-05
brutal,0.00027971016964718006,56.0,0.0002448886584168732,1997-2008 to 2009-2013,3.482151123030688e-05
half,0.0002603136841826228,47.0,0.00022553236307777625,1997-2008 to 2009-2013,3.478132110484655e-05
pasts,4.963356558858231e-05,11.0,1.4859405418092963e-05,1997-2008 to 2009-2013,3.477416017048934e-05
matched,3.469358896231991e-05,4.0,0.0,1997-2008 to 2009-2013,3.469358896231991e-05
pour,7.919976271673192e-05,8.0,4.45138615184812e-05,1997-2008 to 2009-2013,3.468590119825072e-05
corrupt,5.152556175948338e-05,11.0,1.685046758972417e-05,1997-2008 to 2009-2013,3.4675094169759206e-05
soldiers,0.00014652470840481176,30.0,0.00011185933021226667,1997-2008 to 2009-2013,3.466537819254509e-05
lane,5.815427160640706e-05,7.0,2.3491494093871722e-05,1997-2008 to 2009-2013,3.466277751253534e-05
otherworldly,7.241512136914315e-05,16.0,3.7764387314693406e-05,1997-2008 to 2009-2013,3.465073405444974e-05
guarded,8.220445249388205e-05,18.0,4.7563525908219105e-05,1997-2008 to 2009-2013,3.464092658566294e-05
immune,5.562963778725999e-05,12.0,2.0989985289525554e-05,1997-2008 to 2009-2013,3.463965249773444e-05
welt,7.659271661290836e-05,12.0,4.196337081045872e-05,1997-2008 to 2009-2013,3.4629345802449646e-05
beginning,0.0004697198952269127,102.0,0.00043513352169633537,1997-2008 to 2009-2013,3.4586373530577316e-05
lit,3.4574739998699725e-05,7.0,0.0,1997-2008 to 2009-2013,3.4574739998699725e-05
peek,4.2047835966022994e-05,9.0,7.47740100148745e-06,1997-2008 to 2009-2013,3.457043496453554e-05
undone,3.4555950136880954e-05,5.0,0.0,1997-2008 to 2009-2013,3.4555950136880954e-05
andy,4.132859597722704e-05,5.0,6.779992946124909e-06,1997-2008 to 2009-2013,3.454860303110213e-05
watched,9.707322869124867e-05,21.0,6.253990554113029e-05,1997-2008 to 2009-2013,3.453332315011839e-05
cyrus,3.4529962786165606e-05,4.0,0.0,1997-2008 to 2009-2013,3.4529962786165606e-05
betrayals,4.198098948520139e-05,7.0,7.47740100148745e-06,1997-2008 to 2009-2013,3.450358848371394e-05
frank,5.703890096861752e-05,9.0,2.2573322188234475e-05,1997-2008 to 2009-2013,3.4465578780383046e-05
declared,6.241661185724706e-05,12.0,2.7954764991668523e-05,1997-2008 to 2009-2013,3.446184686557854e-05
arizona,3.4457487074416436e-05,4.0,0.0,1997-2008 to 2009-2013,3.4457487074416436e-05
airbender,8.12382848083559e-05,7.0,4.678450478529249e-05,1997-2008 to 2009-2013,3.445378002306342e-05
prep,3.443893031970179e-05,8.0,0.0,1997-2008 to 2009-2013,3.443893031970179e-05
nice,9.820715395692188e-05,17.0,6.377075155037129e-05,1997-2008 to 2009-2013,3.4436402406550593e-05
experimental,3.441665098472737e-05,8.0,0.0,1997-2008 to 2009-2013,3.441665098472737e-05
liebe,4.108117712583878e-05,7.0,6.681779980318718e-06,1997-2008 to 2009-2013,3.4399397145520064e-05
saba,3.4354862508599525e-05,3.0,0.0,1997-2008 to 2009-2013,3.4354862508599525e-05
ruins,0.00010348551126440877,21.0,6.914134120182707e-05,1997-2008 to 2009-2013,3.43441700625817e-05
frankie,3.4329009737460624e-05,4.0,0.0,1997-2008 to 2009-2013,3.4329009737460624e-05
ignites,4.180089096573907e-05,10.0,7.518866507511189e-06,1997-2008 to 2009-2013,3.4282024458227884e-05
buried,0.00019103569929547975,36.0,0.0001567591364006622,1997-2008 to 2009-2013,3.427656289481756e-05
maggie's,3.424869062503358e-05,4.0,0.0,1997-2008 to 2009-2013,3.424869062503358e-05
benjamin,4.1831492968042614e-05,3.0,7.640680660230556e-06,1997-2008 to 2009-2013,3.419081230781206e-05
awakening,8.681306099774444e-05,17.0,5.2656383519812064e-05,1997-2008 to 2009-2013,3.415667747793237e-05
ignore,0.00011088476158509743,24.0,7.675837618795229e-05,1997-2008 to 2009-2013,3.412638539714514e-05
print,7.203972518820719e-05,16.0,3.791496877161593e-05,1997-2008 to 2009-2013,3.412475641659126e-05
they'll,0.00011143068523405692,24.0,7.731288486802291e-05,1997-2008 to 2009-2013,3.411780036603401e-05
ladies,6.326342598655898e-05,13.0,2.9232362200580364e-05,1997-2008 to 2009-2013,3.4031063785978615e-05
vladimir,5.109001412496035e-05,9.0,1.707862409518692e-05,1997-2008 to 2009-2013,3.401139002977343e-05
packs,6.112372921934777e-05,9.0,2.7114563590495218e-05,1997-2008 to 2009-2013,3.4009165628852544e-05
hoped,6.689876009969839e-05,15.0,3.290388901508244e-05,1997-2008 to 2009-2013,3.3994871084615945e-05
jude,8.546851051759969e-05,10.0,5.148602166485595e-05,1997-2008 to 2009-2013,3.3982488852743734e-05
tsunami,3.396830245690098e-05,4.0,0.0,1997-2008 to 2009-2013,3.396830245690098e-05
face-to-face,9.74613506540302e-05,20.0,6.350249809518627e-05,1997-2008 to 2009-2013,3.395885255884392e-05
lorkin,3.39567331161622e-05,3.0,0.0,1997-2008 to 2009-2013,3.39567331161622e-05
inner,0.00011564971367953964,20.0,8.171093087745346e-05,1997-2008 to 2009-2013,3.393878280208617e-05
eine,0.0001415612457120594,20.0,0.00010765387686383518,1997-2008 to 2009-2013,3.390736884822422e-05
stands,0.00021561970316814384,45.0,0.00018175169082509517,1997-2008 to 2009-2013,3.386801234304867e-05
flash,4.887641061229271e-05,11.0,1.5049380236268088e-05,1997-2008 to 2009-2013,3.382703037602462e-05
loner,5.021241565011218e-05,11.0,1.64195090836866e-05,1997-2008 to 2009-2013,3.3792906566425585e-05
importantly,9.56293947483633e-05,21.0,6.184275679827691e-05,1997-2008 to 2009-2013,3.3786637950086385e-05
sera,4.7939153562927914e-05,5.0,1.4165184162189065e-05,1997-2008 to 2009-2013,3.377396940073885e-05
joss,7.565369912659095e-05,6.0,4.1882342601349285e-05,1997-2008 to 2009-2013,3.377135652524166e-05
eloise,3.376806448909067e-05,3.0,0.0,1997-2008 to 2009-2013,3.376806448909067e-05
cas,4.082735533428333e-05,3.0,7.072448442919449e-06,1997-2008 to 2009-2013,3.375490689136389e-05
archer,4.7677466540388e-05,8.0,1.3932230905605273e-05,1997-2008 to 2009-2013,3.3745235634782726e-05
mermaids,5.5528657945261235e-05,10.0,2.178450653204331e-05,1997-2008 to 2009-2013,3.374415141321792e-05
psyche,4.237620251419505e-05,4.0,8.709046706809677e-06,1997-2008 to 2009-2013,3.366715580738537e-05
lavish,5.016983042163438e-05,11.0,1.6528519061814687e-05,1997-2008 to 2009-2013,3.3641311359819694e-05
arrested,6.991435513813943e-05,13.0,3.6277886474368e-05,1997-2008 to 2009-2013,3.3636468663771435e-05
aurora,4.922717760116708e-05,7.0,1.559148616173045e-05,1997-2008 to 2009-2013,3.363569143943663e-05
ever-changing,3.3632193919081774e-05,7.0,0.0,1997-2008 to 2009-2013,3.3632193919081774e-05
rebuild,3.958446469921897e-05,9.0,6.029657851498961e-06,1997-2008 to 2009-2013,3.355480684772001e-05
insurgent,3.352800759592123e-05,4.0,0.0,1997-2008 to 2009-2013,3.352800759592123e-05
novelist,4.8126913878147094e-05,11.0,1.4645474415424063e-05,1997-2008 to 2009-2013,3.3481439462723034e-05
i'm,0.0001982792994494428,29.0,0.00016480083968702886,1997-2008 to 2009-2013,3.347845976241394e-05
electric,5.513803304550211e-05,11.0,2.1697943204074546e-05,1997-2008 to 2009-2013,3.344008984142757e-05
cleo,3.3408286151415554e-05,3.0,0.0,1997-2008 to 2009-2013,3.3408286151415554e-05
liberty,3.3390765697647794e-05,4.0,0.0,1997-2008 to 2009-2013,3.3390765697647794e-05
menagerie,4.125286111388336e-05,6.0,7.880887802605822e-06,1997-2008 to 2009-2013,3.337197331127754e-05
despises,3.33624071660933e-05,8.0,0.0,1997-2008 to 2009-2013,3.33624071660933e-05
wasn't,0.00015992727809043634,33.0,0.0001265777828480277,1997-2008 to 2009-2013,3.334949524240864e-05
extinction,4.288067655436208e-05,10.0,9.53677210291793e-06,1997-2008 to 2009-2013,3.3343904451444155e-05
adrian,4.5952310355878654e-05,6.0,1.2628478919740132e-05,1997-2008 to 2009-2013,3.3323831436138524e-05
closing,6.678685136538692e-05,14.0,3.349951353096699e-05,1997-2008 to 2009-2013,3.3287337834419925e-05
watching,0.0001431084022488601,32.0,0.00010982983868171106,1997-2008 to 2009-2013,3.327856356714903e-05
visiting,6.355219553386272e-05,14.0,3.0279496471467272e-05,1997-2008 to 2009-2013,3.3272699062395443e-05
usually,6.920111510423615e-05,15.0,3.593994233065173e-05,1997-2008 to 2009-2013,3.326117277358442e-05
kayla,6.239865197465293e-05,4.0,2.9155975626452878e-05,1997-2008 to 2009-2013,3.324267634820005e-05
tested,0.000149748003180489,33.0,0.000116513051960647,1997-2008 to 2009-2013,3.3234951219842e-05
shed,6.431489806735233e-05,13.0,3.11057794561095e-05,1997-2008 to 2009-2013,3.320911861124283e-05
shrouded,4.08291998074467e-05,9.0,7.65573000601309e-06,1997-2008 to 2009-2013,3.317346980143361e-05
winter,0.0002550725770311422,43.0,0.00022193934621199545,1997-2008 to 2009-2013,3.3133230819146724e-05
mall,4.924319254473236e-05,9.0,1.6127517160576692e-05,1997-2008 to 2009-2013,3.311567538415566e-05
comprehend,4.0372676810930385e-05,9.0,7.2619471927876246e-06,1997-2008 to 2009-2013,3.311072961814276e-05
shine,4.072694353618034e-05,9.0,7.65573000601309e-06,1997-2008 to 2009-2013,3.307121353016725e-05
secretly,0.00014127438015234316,32.0,0.00010823404695696564,1997-2008 to 2009-2013,3.304033319537752e-05
prodigium,3.30283672029382e-05,3.0,0.0,1997-2008 to 2009-2013,3.30283672029382e-05
across,0.0005532763939556476,118.0,0.0005202633077658254,1997-2008 to 2009-2013,3.301308618982224e-05
nicht,0.0001447439625155398,18.0,0.00011173729109072064,1997-2008 to 2009-2013,3.3006671424819174e-05
alles,3.3004667698453626e-05,7.0,0.0,1997-2008 to 2009-2013,3.3004667698453626e-05
pile,3.2995437058005095e-05,7.0,0.0,1997-2008 to 2009-2013,3.2995437058005095e-05
och,3.2975156741149474e-05,3.0,0.0,1997-2008 to 2009-2013,3.2975156741149474e-05
intended,5.8157775545066676e-05,13.0,2.5199938551607828e-05,1997-2008 to 2009-2013,3.295783699345885e-05
fracture,3.295498917209149e-05,4.0,0.0,1997-2008 to 2009-2013,3.295498917209149e-05
roth's,3.294863504782802e-05,3.0,0.0,1997-2008 to 2009-2013,3.294863504782802e-05
fang,5.780355828772985e-05,9.0,2.4863137089559027e-05,1997-2008 to 2009-2013,3.2940421198170823e-05
traumatic,3.293495535366625e-05,7.0,0.0,1997-2008 to 2009-2013,3.293495535366625e-05
awards,6.394505857753743e-05,13.0,3.102741318313653e-05,1997-2008 to 2009-2013,3.29176453944009e-05
borrowed,4.147619601139942e-05,6.0,8.565233927193217e-06,1997-2008 to 2009-2013,3.29109620842062e-05
unborn,3.281823647240724e-05,7.0,0.0,1997-2008 to 2009-2013,3.281823647240724e-05
warnings,4.8372638469493546e-05,11.0,1.556200569602221e-05,1997-2008 to 2009-2013,3.2810632773471336e-05
almost,0.0003947858246132974,81.0,0.00036198834162802696,1997-2008 to 2009-2013,3.279748298527042e-05
breath,0.00012667764142966284,26.0,9.388357434172924e-05,1997-2008 to 2009-2013,3.2794067087933595e-05
lilith,3.920717599718866e-05,5.0,6.422233694990032e-06,1997-2008 to 2009-2013,3.278494230219863e-05
recruits,6.382722092495018e-05,12.0,3.105559986294126e-05,1997-2008 to 2009-2013,3.277162106200892e-05
sneak,5.045520601886412e-05,11.0,1.7689409408323174e-05,1997-2008 to 2009-2013,3.276579661054095e-05
pyramid,4.047123300226079e-05,7.0,7.714278579283862e-06,1997-2008 to 2009-2013,3.2756954422976926e-05
enrolls,4.059906559528269e-05,9.0,7.846334384152972e-06,1997-2008 to 2009-2013,3.275273121112972e-05
boss,8.586119789118408e-05,15.0,5.311827008134154e-05,1997-2008 to 2009-2013,3.2742927809842544e-05
hungers,3.272025366969914e-05,7.0,0.0,1997-2008 to 2009-2013,3.272025366969914e-05
elders,5.5807382590016284e-05,12.0,2.3089010284567376e-05,1997-2008 to 2009-2013,3.271837230544891e-05
governess,4.883463017998356e-05,9.0,1.6116361568485333e-05,1997-2008 to 2009-2013,3.271826861149823e-05
ambushed,3.2717003298692617e-05,7.0,0.0,1997-2008 to 2009-2013,3.2717003298692617e-05
ara,3.271210593568749e-05,4.0,0.0,1997-2008 to 2009-2013,3.271210593568749e-05
activities,4.862986802089243e-05,11.0,1.59704918773887e-05,1997-2008 to 2009-2013,3.265937614350373e-05
awry,5.603867339094272e-05,12.0,2.3410454823696214e-05,1997-2008 to 2009-2013,3.262821856724651e-05
all-out,4.796973140404068e-05,10.0,1.5349265375439083e-05,1997-2008 to 2009-2013,3.2620466028601596e-05
demonic,0.00012563069869884786,26.0,9.301380331384268e-05,1997-2008 to 2009-2013,3.261689538500518e-05
merrick,3.261260516608938e-05,7.0,0.0,1997-2008 to 2009-2013,3.261260516608938e-05
medium,4.7808363686749756e-05,6.0,1.5270077562759703e-05,1997-2008 to 2009-2013,3.253828612399005e-05
carved,3.8904693483791285e-05,9.0,6.373924574523478e-06,1997-2008 to 2009-2013,3.253076890926781e-05
toujours,3.2527402194674675e-05,7.0,0.0,1997-2008 to 2009-2013,3.2527402194674675e-05
enlists,4.7401372560575823e-05,10.0,1.4900674571573235e-05,1997-2008 to 2009-2013,3.250069798900259e-05
tremble,3.244893248106736e-05,6.0,0.0,1997-2008 to 2009-2013,3.244893248106736e-05
superpowers,5.358222686129669e-05,11.0,2.1154326430939416e-05,1997-2008 to 2009-2013,3.2427900430357276e-05
isobel,6.113959806074868e-05,3.0,2.873088438368952e-05,1997-2008 to 2009-2013,3.240871367705916e-05
crane,3.239297634904103e-05,5.0,0.0,1997-2008 to 2009-2013,3.239297634904103e-05
apophis,3.236392844391589e-05,3.0,0.0,1997-2008 to 2009-2013,3.236392844391589e-05
kaya,3.2356057268840664e-05,4.0,0.0,1997-2008 to 2009-2013,3.2356057268840664e-05
desperately,0.00018460273133221432,40.0,0.00015227840689980974,1997-2008 to 2009-2013,3.232432443240458e-05
mount,0.00011260151314536439,20.0,8.029106493984543e-05,1997-2008 to 2009-2013,3.231044820551896e-05
foes,7.036671936020455e-05,15.0,3.806882444362788e-05,1997-2008 to 2009-2013,3.2297894916576675e-05
puzzles,5.425383881417192e-05,9.0,2.199549217179912e-05,1997-2008 to 2009-2013,3.22583466423728e-05
gage,3.9080436307500313e-05,4.0,6.8322474085464765e-06,1997-2008 to 2009-2013,3.224818889895384e-05
overthrow,4.0548833405618583e-05,9.0,8.302358382974821e-06,1997-2008 to 2009-2013,3.224647502264376e-05
ending,0.00013600615529253817,26.0,0.00010380785111301987,1997-2008 to 2009-2013,3.2198304179518303e-05
capture,0.0001633473843983794,36.0,0.00013117340139245625,1997-2008 to 2009-2013,3.217398300592317e-05
collapse,3.964830838278094e-05,9.0,7.478381535432749e-06,1997-2008 to 2009-2013,3.216992684734819e-05
