data_driven_era,book_share,rating_share,bbe_vote_share,series_flag,title_clean,primary_author
1997-2008,0.843166918809884,0.9983711405638274,0.9972788146459609,series,Dreams of the Ringed Vale,Robert Fanney
1997-2008,0.843671205244579,0.9983818536832624,0.9972859381678302,standalone,Quiver,Stephanie Spinner
1997-2008,0.8441754916792739,0.9983925319065428,0.9972930616896993,standalone,Who's Afraid of the Big Bad Book?,Lauren Child
1997-2008,0.8446797781139688,0.9984032101298232,0.9973001852115686,series,The Margrave,Catherine Fisher
1997-2008,0.8451840645486637,0.9984138767210522,0.9973073087334378,series,The Book of the Sword,Carrie Asai
1997-2008,0.8456883509833586,0.9984245316802296,0.997314432255307,series,Out Of Bounds,Annie Bryant
1997-2008,0.8461926374180535,0.9984351750073556,0.9973215557771762,standalone,"The Wizard, the Witch, and Two Girls from Jersey",Lisa Papademetriou
1997-2008,0.8466969238527483,0.9984458183344814,0.9973286792990455,series,The School of Fear,Jude Watson
1997-2008,0.8472012102874432,0.9984564035013499,0.9973358028209146,standalone,The Little White Bird,J.M. Barrie
1997-2008,0.8477054967221381,0.9984669654041153,0.9973429263427839,standalone,This Is for You,Rob Ryan
1997-2008,0.848209783156833,0.9984775156748291,0.997350049864653,standalone,Tiger Moon,Antonia Michaelis
1997-2008,0.848714069591528,0.9984880426814401,0.9973571733865223,series,The False Peace,Jude Watson
1997-2008,0.8492183560262229,0.998498546423948,0.9973714204302607,standalone,Ico: Castle in the Mist,Miyuki Miyabe
1997-2008,0.8497226424609178,0.9985090152703013,0.9973785439521299,standalone,Blueprint: Blaupause,Charlotte Kerner
1997-2008,0.8502269288956127,0.9985194259563972,0.9973927909958683,series,Feather,Abra Ebner
1997-2008,0.8507312153303076,0.9985297435860809,0.9974212850833452,series,A Última Feiticeira,Sandra Carvalho
1997-2008,0.8512355017650025,0.9985400612157648,0.9974284086052144,series,The Silver Child,Cliff McNish
1997-2008,0.8517397881996974,0.9985503672133971,0.9974355321270836,series,The Boggart and the Monster,Susan Cooper
1997-2008,0.8522440746343923,0.9985606732110295,0.9974426556489528,series,"Kamichama Karin Chu, Vol. 01",Koge-Donbo*
1997-2008,0.8527483610690872,0.9985709443125073,0.997449779170822,series,The Dragonslayer's Sword,Resa Nelson
1997-2008,0.8532526475037822,0.9985811572537275,0.9974569026926913,standalone,The Servants,Michael Marshall Smith
1997-2008,0.8537569339384771,0.9985912655064842,0.9974640262145604,standalone,The King in the Window,Adam Gopnik
1997-2008,0.854261220373172,0.9986012458066745,0.9974711497364297,series,Resurrection,Stephen Cole
1997-2008,0.8547655068078669,0.9986112261068647,0.9974782732582989,standalone,Tibet: Through the Red Box.,Peter Sís
1997-2008,0.8552697932425618,0.9986210900865399,0.9974853967801681,series,Chaos Rising,A.J. Butcher
1997-2008,0.8557740796772567,0.9986309424341636,0.9974925203020373,standalone,Aleutian Sparrow,Karen Hesse
1997-2008,0.8562783661119516,0.9986407366215297,0.9974996438239065,series,"Say Cheese, Medusa!",Kate McMullan
1997-2008,0.8567826525466465,0.9986505308088959,0.9975067673457757,series,Path To Truth,Jude Watson
1997-2008,0.8572869389813415,0.9986601272513865,0.997513890867645,series,DN Angel vol. 13,Yukiru Sugisaki
1997-2008,0.8577912254160364,0.9986696887977226,0.9975210143895141,standalone,রুহান রুহান,Muhammed Zafar Iqbal
1997-2008,0.8582955118507312,0.9986792387120071,0.9975281379113834,series,The Changing of the Guard,Jude Watson
1997-2008,0.8587997982854261,0.9986887072019311,0.9975352614332526,series,The Moment of Truth,Jude Watson
1997-2008,0.859304084720121,0.9986980128431342,0.9975423849551218,series,Red Rider's Hood,Neal Shusterman
1997-2008,0.8598083711548159,0.9987073068522857,0.997549508476991,series,Framed!,Malcolm Rose
1997-2008,0.8603126575895108,0.9987165659652827,0.9975566319988602,series,Legacy of the Jedi,Jude Watson
1997-2008,0.8608169440242057,0.9987258134462281,0.9975637555207294,series,Escape,Lynne Ewing
1997-2008,0.8613212304589006,0.9987350376630706,0.9975708790425987,standalone,The Sound of Colors: A Journey of the Imagination,Jimmy Liao
1997-2008,0.8618255168935955,0.9987442153517071,0.9975780025644678,series,"The Melancholy of Haruhi Suzumiya, Vol. 2",Nagaru Tanigawa
1997-2008,0.8623298033282905,0.998753358144189,0.9975851260863371,standalone,Lady: My Life as a Bitch,Melvin Burgess
1997-2008,0.8628340897629854,0.998762477672568,0.9975922496082062,series,Duckling Ugly,Neal Shusterman
1997-2008,0.8633383761976803,0.9987714808804319,0.9975993731300755,series,Hugo Pepper,Paul Stewart
1997-2008,0.8638426626323752,0.9987804026639352,0.9976064966519447,series,Maledicte,Lane Robins
1997-2008,0.8643469490670701,0.9987893011833355,0.9976136201738139,series,Redwall Abbey,Brian Jacques
1997-2008,0.864851235501765,0.9987981880706844,0.9976207436956831,series,The Sword of Waters,Hilari Bell
1997-2008,0.8653555219364599,0.9988070633259818,0.9976278672175524,standalone,Red Spikes,Margo Lanagan
1997-2008,0.8658598083711548,0.9988159385812792,0.9976349907394215,series,Enchantress,Lynne Ewing
1997-2008,0.8663640948058497,0.9988246742519584,0.9976421142612908,series,The Skein of Lament,Chris Wooding
1997-2008,0.8668683812405447,0.9988333517623803,0.99764923778316,series,Secrets of the Jedi,Jude Watson
1997-2008,0.8673726676752396,0.9988419943766476,0.9976563613050292,series,The Sterkarm Handshake,Susan Price
1997-2008,0.8678769541099345,0.9988506137268118,0.9976634848268984,series,Avenger,Andy McNab
1997-2008,0.8683812405446294,0.9988592330769761,0.9976706083487676,standalone,The Dark Horse,Marcus Sedgwick
1997-2008,0.8688855269793243,0.9988677477386768,0.9976777318706368,series,The Gypsy Crown,Kate Forsyth
1997-2008,0.8693898134140191,0.9988762275042231,0.9976848553925061,series,So This is How it Ends,Tui T. Sutherland
1997-2008,0.869894099848714,0.9988846840056663,0.9977133494799829,standalone,The Christmas Doll,Elvira Woodruff
1997-2008,0.8703983862834089,0.998893105610955,0.9977275965237213,standalone,Devil's Footsteps,E.E. Richardson
1997-2008,0.8709026727181038,0.9989014806880377,0.9977347200455905,standalone,The Fifth Angel,Tim Green
1997-2008,0.8714069591527988,0.9989098441330689,0.9977418435674598,series,Revenant,Mel Odom
1997-2008,0.8719112455874937,0.9989181959460486,0.9977489670893289,series,Must Love Black,Kelly McClymer
1997-2008,0.8724155320221886,0.9989265477590282,0.9977632141330673,series,Avatar Volume 5: The Last Airbender,Michael Dante DiMartino
1997-2008,0.8729198184568835,0.998934876307905,0.9977703376549366,series,L'ultimo orco,Silvana De Mari
1997-2008,0.8734241048915784,0.9989431932247301,0.9977774611768058,series,Helena the Horseriding Fairy,Daisy Meadows
1997-2008,0.8739283913262733,0.9989514985095038,0.997784584698675,series,The Dragon's Lair,Elizabeth Haydon
1997-2008,0.8744326777609682,0.998959792162226,0.9977917082205442,series,Gals! Vol. 1,Mihona Fujii
1997-2008,0.8749369641956631,0.998967922966227,0.9977988317424135,series,The Explosionist,Jenny Davidson
1997-2008,0.875441250630358,0.9989759723458677,0.9978059552642826,series,Outcast,Lynne Ewing
1997-2008,0.875945537065053,0.9989839984614053,0.9978130787861519,series,Rover Saves Christmas,Roddy Doyle
1997-2008,0.8764498234997479,0.9989919896807884,0.9978273258298903,standalone,Darkhenge,Catherine Fisher
1997-2008,0.8769541099344428,0.99899996926812,0.9978344493517595,standalone,The Blind Mirror,Christopher Pike
1997-2008,0.8774583963691377,0.9990079255913485,0.9978415728736287,series,Apocalypse Memories,Laura J. Burns
1997-2008,0.8779626828038326,0.9990158470184225,0.9978486963954979,series,Way Down Deep,Ruth White
1997-2008,0.8784669692385275,0.9990237568134451,0.9978558199173672,series,The First Adventure,Emily Bearn
1997-2008,0.8789712556732224,0.9990316433443647,0.9978771904829747,series,O Guerreiro-Lobo,Sandra Carvalho
1997-2008,0.8794755421079173,0.9990395066111811,0.997884314004844,series,The Somebodies,N.E. Bode
1997-2008,0.8799798285426123,0.9990473117177402,0.9978914375267132,series,Amazing Agent Luna Vol 1,Nunzio DeFilippis
1997-2008,0.8804841149773072,0.9990550702960932,0.9978985610485824,series,Demon Witch,Geoffrey Huntington
1997-2008,0.880988401412002,0.9990628056103432,0.9979056845704516,standalone,Doppelganger,David Stahler Jr.
1997-2008,0.8814926878466969,0.9990705176604902,0.9979128080923209,series,Guardians of Ga'hoole Boxed Set,Kathryn Lasky
1997-2008,0.8819969742813918,0.9990782297106371,0.99791993161419,series,Avatar Volume 6: The Last Airbender,Michael Dante DiMartino
1997-2008,0.8825012607160867,0.9990859301287326,0.9979270551360593,series,Garden of Evil,Emma Harrison
1997-2008,0.8830055471507816,0.9990935723865706,0.9979341786579284,standalone,The Lottery,Beth Goobie
1997-2008,0.8835098335854765,0.999101109955945,0.9979413021797977,standalone,Banana,Ed Vere
1997-2008,0.8840141200201714,0.9991086242612164,0.9979697962672746,standalone,The Fade,Chris Wooding
1997-2008,0.8845184064548663,0.9991161385664878,0.9979769197891437,series,The Guide to the Territories of Halla,D.J. MacHale
1997-2008,0.8850226928895613,0.9991236063435532,0.997984043311013,series,Ella The Rose Fairy,Daisy Meadows
1997-2008,0.8855269793242562,0.9991310624885672,0.9979911668328821,standalone,The Secret of Laurel Oaks,Lois Ruby
1997-2008,0.8860312657589511,0.999138425577169,0.9979982903547514,standalone,Le 5e règne,Maxime Chattam
1997-2008,0.886535552193646,0.9991457770337194,0.998019660920359,standalone,The Assassins of Tamurin,S.D. Tower
1997-2008,0.8870398386283409,0.9991531052261667,0.9980339079640974,series,The Tripods Boxed Set of 4,John Christopher
1997-2008,0.8875441250630358,0.9991603985224596,0.9980410314859667,standalone,The Serial Garden: The Complete Armitage Family Stories,Joan Aiken
1997-2008,0.8880484114977307,0.9991675871302889,0.9980552785297051,series,It's All Greek to Me,Jon Scieszka
1997-2008,0.8885526979324256,0.9991747641060668,0.9980624020515743,standalone,Krieg der Engel,Wolfgang Hohlbein
1997-2008,0.8890569843671206,0.9991818945536385,0.9980695255734435,series,Darien's Rise,Paul McCusker
1997-2008,0.8895612708018155,0.9991890250012103,0.9980766490953127,standalone,Hell Phone,William Sleator
1997-2008,0.8900655572365104,0.9991961321846791,0.998083772617182,series,Twins,Francine Pascal
1997-2008,0.8905698436712053,0.9992032393681479,0.9980908961390511,series,Journey of Hope,Lurlene McDaniel
1997-2008,0.8910741301059002,0.9992103232875137,0.9980980196609204,standalone,قصه‌هایی برای پدران، فرزندان، نوه‌ها,Paulo Coelho
1997-2008,0.8915784165405951,0.9992173955748279,0.9981051431827895,series,"The Twig Trilogy (Edge Chronicles #4-6): Includes Beyond the Deepwoods, Stormchaser & Midnight Over Sanctaphrax",Paul Stewart
1997-2008,0.8920827029752899,0.9992244329659877,0.9981122667046588,series,Tasha the Tap Dance Fairy,Daisy Meadows
1997-2008,0.8925869894099848,0.999231458725096,0.998119390226528,series,Jade the Disco Fairy,Daisy Meadows
1997-2008,0.8930912758446797,0.9992384728521527,0.9981265137483972,series,The Ruby Princess Runs Away,Jahnna N. Malcolm
1997-2008,0.8935955622793746,0.9992454404510035,0.9981336372702664,series,Loyalty's Web,Joyce DiPastena
1997-2008,0.8940998487140696,0.9992523498895967,0.9981407607921357,series,Night Sun,Lynne Ewing
1997-2008,0.8946041351487645,0.9992592476961384,0.9981478843140048,standalone,We Hear the Dead,Dianne K. Salerni
1997-2008,0.8951084215834594,0.9992660873424226,0.9981550078358741,standalone,Every Visible Thing,Lisa Carey
1997-2008,0.8956127080181543,0.9992729153566553,0.9981621313577432,series,The Meq,Steve Cash
1997-2008,0.8961169944528492,0.999279743370888,0.9981692548796125,series,Heart of Gold,Michael Pryor
1997-2008,0.8966212808875441,0.9992865132248632,0.9981763784014817,series,Temptation,R.L. Stine
1997-2008,0.897125567322239,0.9992932714467869,0.9981835019233509,standalone,Astrid Lindgren 'Ronja Räubertochter',Barbara Schubert-Felmy
1997-2008,0.8976298537569339,0.9993000064046076,0.9981906254452201,series,The Haunting,Lynne Ewing
1997-2008,0.8981341401916288,0.9993067180983252,0.9981977489670893,series,Gemma the Gymnastic Fairy,Daisy Meadows
1997-2008,0.8986384266263238,0.9993134065279399,0.9982048724889585,series,Tintentod [13-18],Cornelia Funke
1997-2008,0.8991427130610187,0.999320036797297,0.9982119960108278,series,Jessica The Jazz Fairy,Daisy Meadows
1997-2008,0.8996469994957136,0.9993266670666542,0.9982191195326969,series,Louise the Lily Fairy,Daisy Meadows
1997-2008,0.9001512859304085,0.9993332508078052,0.9982262430545662,series,The Serpent Scenario,A.J. Butcher
1997-2008,0.9006555723651034,0.9993397996528018,0.9982333665764354,series,The Kiss of Death,Marcus Sedgwick
1997-2008,0.9011598587997983,0.999346336865747,0.9982404900983046,series,The Moon Riders,Theresa Tomlinson
1997-2008,0.9016641452344932,0.9993528624466406,0.9982476136201738,standalone,Unique,Alison Allen-Gray
1997-2008,0.9021684316691881,0.9993593763954827,0.9982689841857815,standalone,The Love We Share Without Knowing,Christopher Barzak
1997-2008,0.902672718103883,0.9993658903443248,0.9982761077076506,standalone,Bone Soup,Cambria Evans
1997-2008,0.903177004538578,0.9993723810290639,0.9982832312295199,series,Between Worlds,Bobbi J.G. Weiss
1997-2008,0.9036812909732728,0.9993788717138029,0.998290354751389,series,Danielle the Daisy Fairy,Daisy Meadows
1997-2008,0.9041855774079677,0.9993853507664906,0.9982974782732583,series,"A Robin McKinley Collection: Spindle's End, The Hero and the Crown and The Blue Sword (Folktales #1-3)",Robin McKinley
1997-2008,0.9046898638426626,0.9993918065550751,0.9983046017951275,series,Tersias the Oracle,G.P. Taylor
1997-2008,0.9051941502773575,0.9993982507116081,0.9983117253169967,standalone,Parade,Hiromi Kawakami
1997-2008,0.9056984367120524,0.9994046599719868,0.9983188488388659,series,Saskia the Salsa Fairy,Daisy Meadows
1997-2008,0.9062027231467473,0.9994110459682624,0.9983259723607352,series,Isabelle The Ice Dance Fairy,Daisy Meadows
1997-2008,0.9067070095814422,0.9994174203324864,0.9983330958826043,series,Avatar Volume 4: The Last Airbender,Michael Dante DiMartino
1997-2008,0.9072112960161371,0.999423783064659,0.9983402194044736,series,Charlotte The Sunflower Fairy,Daisy Meadows
1997-2008,0.9077155824508321,0.9994300992686255,0.9983473429263428,series,The Brewing Storm,Paul Ruditis
1997-2008,0.908219868885527,0.9994362409918194,0.998354466448212,series,Vader's Fortress,Rebecca Moesta
1997-2008,0.9087241553202219,0.9994423012906529,0.9983615899700812,series,Poderosa,Sérgio Klein
1997-2008,0.9092284417549168,0.9994483383253834,0.9983687134919504,series,Epossumondas,Coleen Salley
1997-2008,0.9097327281896117,0.9994543637280623,0.9983758370138196,series,"See You Later, Gladiator (Time Warp Trio #9) r/i",Jon Scieszka
1997-2008,0.9102370146243066,0.9994603193384322,0.998390084057558,standalone,Haunted Sister,Lael Littke
1997-2008,0.9107413010590015,0.9994662633167506,0.9983972075794273,series,Samantha the Swimming Fairy,Daisy Meadows
1997-2008,0.9112455874936964,0.9994721723989145,0.9984043311012964,standalone,The Last Girls of Pompeii,Kathryn Lasky
1997-2008,0.9117498739283914,0.9994780814810784,0.9984114546231657,series,Olivia the Orchid Fairy,Daisy Meadows
1997-2008,0.9122541603630863,0.9994839207709333,0.9984185781450349,series,The Mysterious Case of the Allbright Academy,Diane Stanley
1997-2008,0.9127584467977812,0.9994897251646336,0.9984257016669041,series,Rebecca The Rock 'N' Roll Fairy,Daisy Meadows
1997-2008,0.9132627332324761,0.9994955179262826,0.9984328251887733,series,Chronicles of Ancient Darkness Complete Boxed Set,Michelle Paver
1997-2008,0.913767019667171,0.9995013106879314,0.9984399487106426,standalone,Greylands,Isobelle Carmody
1997-2008,0.9142713061018659,0.9995070801854773,0.9984470722325117,standalone,The Old Country,Mordicai Gerstein
1997-2008,0.9147755925365607,0.9995128380509716,0.998454195754381,standalone,Zink,Cherie Bennett
1997-2008,0.9152798789712556,0.999518502860054,0.9984613192762501,standalone,Corbenic,Catherine Fisher
1997-2008,0.9157841654059505,0.9995241327729817,0.9984826898418578,standalone,Timeless Love,Judith O'Brien
1997-2008,0.9162884518406454,0.999529727789755,0.998489813363727,series,Anakin's Quest,Rebecca Moesta
1997-2008,0.9167927382753404,0.9995352762783223,0.9984969368855963,series,Vampire Hunter D Volume 11: Pale Fallen Angel - Parts One and Two,Hideyuki Kikuchi
1997-2008,0.9172970247100353,0.9995408131348381,0.9985040604074654,series,The Paranoia Plot,A.J. Butcher
1997-2008,0.9178013111447302,0.9995463383593024,0.9985111839293347,series,Inherit the Witch,Laura J. Burns
1997-2008,0.9183055975794251,0.9995518519517151,0.9985183074512038,series,Emily's Secret Book of Strange,Rob Reger
1997-2008,0.91880988401412,0.9995573539120765,0.9985254309730731,standalone,Sort of Forever,Sally Warner
1997-2008,0.9193141704488149,0.9995627977121802,0.9985468015386807,series,The War of Mists,Robert Fanney
1997-2008,0.9198184568835098,0.9995680553994599,0.99855392506055,series,Bleach Box Set: Volumes 1-21,Tite Kubo
